url	first_seen	portal	title	company	status
https://www.stepstone.de/stellenangebote-beta--Head-of-Sales-D2D-m-w-d-Aufbau-Direktvertrieb-Energie-Telekommunikation-Glasfaser-Highspeed-Internet-Onlinebanking-Photovoltaik-Vertriebsleiter-Direct-Sales-Berlin-primasales-GmbH--10838449-inline.html	2026-04-06	stepstone	Head of Sales D2D Telekommunikation	primasales GmbH	pipeline
https://www.stepstone.de/stellenangebote--Manager-Vertriebsleiter-Head-of-Sales-m-w-d-Telesales-Online-Marketing-Top-Verguetung-Berlin-primaholding-GmbH--12695366-inline.html	2026-04-06	stepstone	Manager/Vertriebsleiter/Head of Sales Telesales	primaholding GmbH	pipeline
https://www.stepstone.de/stellenangebote--SALES-CONSULTANT-M-W-D-TELEKOMMUNIKATION-Langenfeld-Rheinland-Radio-City-KG--12444139-inline.html	2026-04-06	stepstone	Sales Consultant Telekommunikation	Radio City KG	pipeline
https://www.stepstone.de/cmp/de/deutsche-telekom-ag-7399/jobs/vertriebsleiter	2026-04-06	stepstone	Deutsche Telekom Vertriebsleiter (search page)	Deutsche Telekom	skipped
https://www.stepstone.de/jobs/it-vertriebsleiter	2026-04-06	stepstone	IT Vertriebsleiter Jobs (search page)	Stepstone	skipped
https://www.stepstone.de/jobs/teamleiter-in-telekommunikation	2026-04-06	stepstone	Teamleiter Telekommunikation Jobs (search page)	Stepstone	skipped
https://www.stepstone.de/jobs/vertriebsleiter/in-berlin	2026-04-06	stepstone	Vertriebsleiter Jobs Berlin (search page)	Stepstone	skipped
https://www.stepstone.de/jobs/it-vertrieb/in-karlsruhe	2026-04-06	stepstone	IT Vertrieb Jobs Karlsruhe (search page)	Stepstone	skipped
https://www.stepstone.de/jobs/leiter-sales	2026-04-06	stepstone	Leiter Sales Jobs (search page)	Stepstone	skipped

https://www.arbeitsagentur.de/jobsuche/suche?id=19009-k61739.5139-S&angebotsart=1	2026-04-06	BA-API: Psychiater (national)	Psychiater (m/w/d) — Passau	Sanovetis GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19009-k61739.4997-S&angebotsart=1	2026-04-06	BA-API: Psychiater (national)	Psychiater*in (m/w/d) — Beelitz, Mark	Sanovetis GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19009-k61739.4996-S&angebotsart=1	2026-04-06	BA-API: Psychiater (national)	Psychiater*in (m/w/d) — Bad Freienwalde (Oder)	Sanovetis GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19009-k61739.4995-S&angebotsart=1	2026-04-06	BA-API: Psychiater (national)	Psychiater*in (m/w/d) — Fürstenwalde/Spree	Sanovetis GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19009-k61739.4994-S&angebotsart=1	2026-04-06	BA-API: Psychiater (national)	Psychiater*in (m/w/d) — Luckenwalde	Sanovetis GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19009-k61739.4993-S&angebotsart=1	2026-04-06	BA-API: Psychiater (national)	Psychiater*in (m/w/d) — Templin	Sanovetis GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19009-k61739.4992-S&angebotsart=1	2026-04-06	BA-API: Psychiater (national)	Psychiater*in (m/w/d) — Neuruppin	Sanovetis GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19009-k61739.4991-S&angebotsart=1	2026-04-06	BA-API: Psychiater (national)	Psychiater*in (m/w/d) — Senftenberg, Niederlausitz	Sanovetis GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19009-k61739.4990-S&angebotsart=1	2026-04-06	BA-API: Psychiater (national)	Psychiater*in (m/w/d) — Rüdersdorf bei Berlin	Sanovetis GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19009-k61739.4989-S&angebotsart=1	2026-04-06	BA-API: Psychiater (national)	Psychiater*in (m/w/d) — Oranienburg	Sanovetis GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-792ROXWZ011GKHVG-S&angebotsart=1	2026-04-06	BA-API: Facharzt Psychiatrie	Facharzt Psychiatrie (m/w/d)  — Gotha, Thüringen	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-VV53SC8R0SDZX07F-S&angebotsart=1	2026-04-06	BA-API: Facharzt Psychiatrie	Facharzt Psychiatrie  (m/w/d) — Püttlingen	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-FAW6XHRB2MCZ6PS5-S&angebotsart=1	2026-04-06	BA-API: Facharzt Psychiatrie	Facharzt Psychiatrie (m/w/d)  — Plettenberg	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-8CVCAUP5GIJJ5000-S&angebotsart=1	2026-04-06	BA-API: Facharzt Psychiatrie	Facharzt Psychiatrie (m/w/d)  — München	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-B86YPWD6W7WIL7OQ-S&angebotsart=1	2026-04-06	BA-API: Facharzt Psychiatrie	Facharzt Psychiatrie (m/w/d)  — Mosbach, Baden	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-5JWRA96LP3OUXBBI-S&angebotsart=1	2026-04-06	BA-API: Facharzt Psychiatrie	Facharzt Psychiatrie (m/w/d)  — Darmstadt	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-ANZGS6SAZ58O3SLK-S&angebotsart=1	2026-04-06	BA-API: Facharzt Psychiatrie	Facharzt Psychiatrie (m/w/d) — Gotha, Thüringen	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-4VXVL05WR5F1KWNQ-S&angebotsart=1	2026-04-06	BA-API: Facharzt Psychiatrie	Facharzt Psychiatrie (m/w/d) — Olpe, Biggesee	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-056M8VSW39V7OI5P-S&angebotsart=1	2026-04-06	BA-API: Facharzt Psychiatrie	Facharzt Psychiatrie (m/w/d) — Darmstadt	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=12951-05827974-1d61-4374--S&angebotsart=1	2026-04-06	BA-API: Facharzt Psychiatrie	Facharzt Psychiatrie (m/w/d) — Neuwied	Heinrich-Haus gGmbH 	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-S4RETALISU3V041D-S&angebotsart=1	2026-04-06	BA-API: Oberarzt Psychiatrie	Oberarzt Psychiatrie (m/w/d)  — Gotha, Thüringen	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-9FP3BH1IDBG96YHO-S&angebotsart=1	2026-04-06	BA-API: Oberarzt Psychiatrie	Oberarzt Psychiatrie (m/w/d) — Gummersbach	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-ENFYJ362LXEYAU50-S&angebotsart=1	2026-04-06	BA-API: Oberarzt Psychiatrie	Oberarzt Psychiatrie (m/w/d) — Dortmund	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-E8IRFYJ57JPQNUZA-S&angebotsart=1	2026-04-06	BA-API: Oberarzt Psychiatrie	Oberarzt Psychiatrie (m/w/d)  — Olpe, Biggesee	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-IF5VOSZWYJQ1Q8WW-S&angebotsart=1	2026-04-06	BA-API: Oberarzt Psychiatrie	Oberarzt Psychiatrie (m/w/d) — Hagen, Westfalen	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14549-k31945.102153-S&angebotsart=1	2026-04-06	BA-API: Oberarzt Psychiatrie	Oberarzt Psychiatrie (m/w/d) — Soltau	tw.con. GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14752-152684-S&angebotsart=1	2026-04-06	BA-API: Oberarzt Psychiatrie	Oberarzt Psychiatrie m/w/d — Mülheim an der Ruhr	Contilia Gruppe	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-M06H6L7OUGHHTYSN-S&angebotsart=1	2026-04-06	BA-API: Oberarzt Psychiatrie	Oberarzt Psychiatrie und Psychotherapie (m/w/d) — Herford	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-EQE2FSRHR92HBN4R-S&angebotsart=1	2026-04-06	BA-API: Oberarzt Psychiatrie	Oberarzt Psychiatrie und Psychotherapie (m/w/d) — Plettenberg	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-OUBRU8EW0LJ8V2GJ-S&angebotsart=1	2026-04-06	BA-API: Oberarzt Psychiatrie	Oberarzt Psychiatrie und Psychotherapie (m/w/d) — Lüdenscheid	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1002812666-S&angebotsart=1	2026-04-06	BA-API: Oberärztin Psychiatrie	Oberärztin Psychiatrie Abhängigkeitserkrankungen / Oberarzt (m/w/d) — Luzern	PremiumJob AG	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1002812363-S&angebotsart=1	2026-04-06	BA-API: Oberärztin Psychiatrie	Oberärztin Psychiatrie Abhängigkeitserkrankungen / Oberarzt (m/w/d) — Bollingen	PremiumJob AG	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14893-0061350732-S&angebotsart=1	2026-04-06	BA-API: Oberärztin Psychiatrie	Leitende:r Oberarzt:ärztin Psychiatrie und Psychotherapie (w/m/d) — Darmstadt	Agaplesion Elisabethenstift GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18965-0054118205-S&angebotsart=1	2026-04-06	BA-API: Oberärztin Psychiatrie	Oberarzt/-ärztin für Psychiatrie und Psychotherapie (m/w/d) — Bad Zwischenahn	Psychiatrieverbund Oldenburger Land gGmbH Karl-Jaspers Klinik	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1000691298-S&angebotsart=1	2026-04-06	BA-API: Oberärztin Psychiatrie	Ltd. Oberarzt/-ärztin Psychiatrie und Psychotherapie (w/m/d)	Tina Przybylski	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1001244162-S&angebotsart=1	2026-04-06	BA-API: Oberärztin Psychiatrie	Oberarzt/-ärztin (w/m/d) Psychiatrie und Psychotherapie	Tina Przybylski	added
https://www.arbeitsagentur.de/jobsuche/suche?id=15699-1158937-19-S&angebotsart=1	2026-04-06	BA-API: Oberärztin Psychiatrie	Oberärztin / Oberarzt Psychiatrie und Psychotherapie (m/w/d) — Bedburg-Hau	Landschaftsverband Rheinland	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1002134937-S&angebotsart=1	2026-04-06	BA-API: Oberärztin Psychiatrie	Oberärztin / Oberarzt (m/w/d) für Psychiatrie und Psychotherapie — Werneck	Krankenhausverwaltung Schloss Werneck	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1000672816-S&angebotsart=1	2026-04-06	BA-API: Oberärztin Psychiatrie	Oberärztin / Oberarzt (m/w/d) für Psychiatrie und Psychotherapie — Werneck	Krankenhausverwaltung Schloss Werneck	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1002721828-S&angebotsart=1	2026-04-06	BA-API: Assistenzarzt Psychiatrie	Assistenzarzt/-ärztin Psychiatrie (w/m/d)	Tina Przybylski	added
https://www.arbeitsagentur.de/jobsuche/suche?id=13635-9d2abd86_JB5092309-S&angebotsart=1	2026-04-06	BA-API: Assistenzarzt Psychiatrie	Assistenzarzt / Assistenzärztin Psychiatrie (m/w/d) — Büdingen, Hessen	Bergman Germany HoldCo GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1002856018-S&angebotsart=1	2026-04-06	BA-API: Assistenzarzt Psychiatrie	Assistenzarzt Psychiatrie / Assistenzärztin Psychotherapie — Zürich	PremiumJob AG	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1002516162-S&angebotsart=1	2026-04-06	BA-API: Assistenzarzt Psychiatrie	Assistenzarzt für Psychiatrie (m/w/d) — Jena	Universitätsklinikum Jena	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14549-k31945.102215-S&angebotsart=1	2026-04-06	BA-API: Assistenzarzt Psychiatrie	Assistenzarzt Psychiatrie und Psychotherapie (m/w/d) — Waiblingen, Rems	tw.con. GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14549-k31945.102114-S&angebotsart=1	2026-04-06	BA-API: Assistenzarzt Psychiatrie	Assistenzarzt Psychiatrie und Psychotherapie (m/w/d) — Frankfurt (Oder)	tw.con. GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14922-63478828-S&angebotsart=1	2026-04-06	BA-API: Assistenzarzt Psychiatrie	Assistenzarzt Psychiatrie und Psychotherapie   (m/w/d) — Fulda	HB-Pro	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14549-k31945.102020-S&angebotsart=1	2026-04-06	BA-API: Assistenzarzt Psychiatrie	Assistenzarzt Psychiatrie und Psychotherapie (m/w/d) — Neustrelitz	tw.con. GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14549-k31945.102024-S&angebotsart=1	2026-04-06	BA-API: Assistenzarzt Psychiatrie	Assistenzarzt Psychiatrie und Psychotherapie (m/w/d) — Gießen, Lahn	tw.con. GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14549-k31945.101741-S&angebotsart=1	2026-04-06	BA-API: Assistenzarzt Psychiatrie	Assistenzarzt Psychiatrie und Psychotherapie (m/w/d) — Dortmund	tw.con. GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-Y25FRUC0D7MWA5G9-S&angebotsart=1	2026-04-06	BA-API: Chefarzt Psychiatrie	Chefarzt Psychiatrie (m/w/d) — Jever	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-W4MT2MV8IY455AV5-S&angebotsart=1	2026-04-06	BA-API: Chefarzt Psychiatrie	Chefarzt Psychiatrie (m/w/d) — Kleve bei Itzehoe	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-Y5QKPIKBEN4ABBHG-S&angebotsart=1	2026-04-06	BA-API: Chefarzt Psychiatrie	Chefarzt Psychiatrie (m/w/d) — Auerbach/Vogtland	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-PBJCI9I9Y02SBJUO-S&angebotsart=1	2026-04-06	BA-API: Chefarzt Psychiatrie	Chefarzt Psychiatrie (m/w/d) — Oldenburg (Oldb)	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-0NKPB6PDBRY6NI89-S&angebotsart=1	2026-04-06	BA-API: Chefarzt Psychiatrie	Chefarzt Psychiatrie (m/w/d) — Jever	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1001497790-S&angebotsart=1	2026-04-06	BA-API: Chefarzt Psychiatrie	Chefarzt  Psychiatrie m/w/d — Rostock	Healthbridge GmbH Professional Recruiting	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1002584978-S&angebotsart=1	2026-04-06	BA-API: Chefarzt Psychiatrie	Chefarzt Psychiatrie und Psychotherapie (m/w/d)	Healthbridge GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1002395858-S&angebotsart=1	2026-04-06	BA-API: Chefarzt Psychiatrie	Chefarzt Psychiatrie und Psychotherapie (m/w/d) — Kaiserslautern	Healthbridge GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14922-9577781-S&angebotsart=1	2026-04-06	BA-API: Chefarzt Psychiatrie	Chefarzt Psychiatrie und Psychotherapie (m/w/d) — Kaiserslautern	HB-Pro	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14922-78883195-S&angebotsart=1	2026-04-06	BA-API: Chefarzt Psychiatrie	Chefarzt für Psychiatrie und Psychotherapie (m/w/d) — Heilbronn, Neckar	HB-Pro	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18873-HWFW14Y9EY0WGH23-S&angebotsart=1	2026-04-06	BA-API: Psychiatrie und Psychotherapie	Psychiatrie/Psychotherapie Forensik (m/w/d) — Stralsund	EMA - Vermittlung GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14977-k62635.1023-S&angebotsart=1	2026-04-06	BA-API: Psychiatrie und Psychotherapie	Facharzt (m/w/d) Psychiatrie / Psychotherapie — Idstein	Doc-Spezialisten GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14977-k62635.1008-S&angebotsart=1	2026-04-06	BA-API: Psychiatrie und Psychotherapie	Facharzt (m/w/d) Psychiatrie Psychotherapie — Köln	Doc-Spezialisten GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14977-k62635.1092-S&angebotsart=1	2026-04-06	BA-API: Psychiatrie und Psychotherapie	Facharzt (m/w/d) Psychiatrie Psychotherapie — Staßfurt Salzstadt	Doc-Spezialisten GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14977-k62635.1099-S&angebotsart=1	2026-04-06	BA-API: Psychiatrie und Psychotherapie	Facharzt (m/w/d) Psychiatrie Psychotherapie — Arnsberg, Westfalen	Doc-Spezialisten GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14977-k62635.1095-S&angebotsart=1	2026-04-06	BA-API: Psychiatrie und Psychotherapie	Facharzt (m/w/d) Psychiatrie Psychotherapie — Lüneburg	Doc-Spezialisten GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14977-k62635.1058-S&angebotsart=1	2026-04-06	BA-API: Psychiatrie und Psychotherapie	Facharzt (m/w/d) Psychiatrie Psychotherapie — Steinfurt, Westfalen	Doc-Spezialisten GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14977-k62635.1074-S&angebotsart=1	2026-04-06	BA-API: Psychiatrie und Psychotherapie	Facharzt (m/w/d) Psychiatrie Psychotherapie — Paderborn	Doc-Spezialisten GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14819-P9Q3BDQ1YLY08A7F-S&angebotsart=1	2026-04-06	BA-API: Psychiatrie und Psychotherapie	Facharzt (m/w/d) Psychiatrie & Psychotherapie — Zeitz, Elster	Approbatio UG	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1002601234-S&angebotsart=1	2026-04-06	BA-API: Psychiatrie und Psychotherapie	Facharzt (m/w/d) für Psychiatrie & Psychotherapie — Pfaffenhofen an der Ilm	DANUVIUS Klinik GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14922-56313194-S&angebotsart=1	2026-04-06	BA-API: Arzt Psychosomatik	Leitender Arzt Psychosomatik  Reha (m/w/d) — Hameln	HB-Pro	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1001371650-S&angebotsart=1	2026-04-06	BA-API: Arzt Psychosomatik	Arzt (m/w/d) Fachbereich: Psychosomatik (Psychotherapie und somatische Versorgung) — Bernried am Starnberger See	Klinik Höhenried gGmbH der Dt. Rentenversicherung Bayern Süd/ Reha am Starnberger See	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1001371738-S&angebotsart=1	2026-04-06	BA-API: Arzt Psychosomatik	Oberarzt (m/w/d) Fachbereich: Psychosomatik — Bernried am Starnberger See	Klinik Höhenried gGmbH der Dt. Rentenversicherung Bayern Süd/ Reha am Starnberger See	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1000093652-S&angebotsart=1	2026-04-06	BA-API: Arzt Psychosomatik	Assistenzärzte Psychosomatik (m/w/d) — Prien am Chiemsee	Klinik St. Irmingard GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1001663857-S&angebotsart=1	2026-04-06	BA-API: Arzt Psychosomatik	Assistenzarzt / Arzt in Weiterbildung (m/w/d) Psychosomatik und Psychotherapie — Bad Staffelstein	Schön Klinik Bad Staffelstein SE & Co. KG	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19433-dbe2f519c4d528b45f2-S&angebotsart=1	2026-04-06	BA-API: Arzt Psychosomatik	Bereitschaftsdienstarzt Psychosomatik (m/w/d) — Bad Krozingen	Schwarzwaldklinik Bad Krozingen GmbH & Co. KG	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14177-44050227-320-S&angebotsart=1	2026-04-06	BA-API: Arzt Psychosomatik	Arzt (m/w/d) in Weiterbildung Psychiatrie, Psychosomatik, Psychotherapie — Lübeck	ZiP gGmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=20263-2113232-S&angebotsart=1	2026-04-06	BA-API: Arzt Psychosomatik	Assistenzarzt / Arzt  (m/w/d) für Psychosomatik MEDIAN Klinik Schlangenbad — Schlangenbad, Taunus	MEDIAN Klinik Schlangenbad GmbH & Co. KG	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10000-1171631457-S&angebotsart=1	2026-04-06	BA-API: Arzt Psychosomatik	Assistenzarzt (w/m/d) Psychosomatik, Akutpsychosomatik — Bad Münder am Deister	MediClin GmbH & Co. KG	added
https://www.arbeitsagentur.de/jobsuche/suche?id=14893-0063373689-S&angebotsart=1	2026-04-06	BA-API: Arzt Psychosomatik	Oberarzt Psychiatrie, Psychosomatik und Psychotherapie (w/m/d) — Darmstadt	Agaplesion Elisabethenstift GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10000-1203713915-S&angebotsart=1	2026-04-06	BA-API: Neurologie/Psychiatrie	Arzt / Ärztin im Fachgebiet Neurologie und/oder Psychiatrie (m/w/d) — Wallenhorst	Oliver Gärtner	added
https://www.arbeitsagentur.de/jobsuche/suche?id=15825-0905207200416286-S&angebotsart=1	2026-04-06	BA-API: Neurologie/Psychiatrie	Dozent * Dozentin für Neurologie und/ oder Psychiatrie — Nürnberg, Mittelfranken	IB e.V. Süd Internationaler Bund IB Süd	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19418-k61275.1066-S&angebotsart=1	2026-04-06	BA-API: Neurologie/Psychiatrie	Facharzt für Neurologie / Psychiatrie (m/w/d) — Fulda	antonius gemeinsam leben gGmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1002699526-S&angebotsart=1	2026-04-06	BA-API: Neurologie/Psychiatrie	Arzt in Weiterbildung / Assistenzarzt - Neurologie / Pädiatrie / Psychiatrie - Epilepsiezentrum mwd — Radeberg, Sachsen	Epilepsiezentrum Kleinwachau gGmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1002801459-S&angebotsart=1	2026-04-06	BA-API: Neurologie/Psychiatrie	Arzt in Weiterbildung (w/m/d) Neurologie — Itzehoe	Klinikum und Seniorenzentrum Itzehoe ZV des Kreises Steinburg und der Stadt IZ	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10001-1002617735-S&angebotsart=1	2026-04-06	BA-API: Neurologie/Psychiatrie	Arzt in Weiterbildung (m/w/d) für Neurologie — Fulda	Klinikum Fulda gAG	added
https://www.arbeitsagentur.de/jobsuche/suche?id=15718-k43631.9133-S&angebotsart=1	2026-04-06	BA-API: Neurologie/Psychiatrie	Arzt in Weiterbildung (m/w/d) Neurologie — Bernau bei Berlin	Michels Brandenburgklinik SE	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10000-1195052175-S&angebotsart=1	2026-04-06	BA-API: Neurologie/Psychiatrie	Arzt (m/w/d) in Weiterbildung Psychiatrie — Werneck	Krankenhausverwaltung Schloss Werneck	added
https://www.arbeitsagentur.de/jobsuche/suche?id=18256-k59791.1218-S&angebotsart=1	2026-04-06	BA-API: Neurologie/Psychiatrie	Facharzt Neurologie Funktionsdiagnostik (w/m/d) 10-15 Stunden/Woche für Psychiatrie — Zülpich	Marienborn gGmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=10000-1202080399-S&angebotsart=1	2026-04-06	BA-API: Neurologie/Psychiatrie	Arzt (w/m/d) oder Arzt (w/m/d) in Weiterbildung — Cham, Oberpfalz	medbo Zentrum für Psychiatrie Cham	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19200-zby276qjg6-S&angebotsart=1	2026-04-06	BA-API: Oberärztin Psychiatrie	Oberärzt:in (w/m/d) Suchtmedizin R36/26	Zentrum für Psychiatrie Reichenau	skipped_title
https://www.arbeitsagentur.de/jobsuche/suche?id=19009-k61739.4988-S&angebotsart=1	2026-04-06	BA-API: Psychiater (national)	Psychiater*in (m/w/d) — Frankfurt (Oder)	Sanovetis GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19009-k61739.4987-S&angebotsart=1	2026-04-06	BA-API: Psychiater (national)	Psychiater*in (m/w/d) — Eberswalde	Sanovetis GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19009-k61739.4986-S&angebotsart=1	2026-04-06	BA-API: Psychiater (national)	Psychiater*in (m/w/d) — Brandenburg an der Havel	Sanovetis GmbH	added
https://www.arbeitsagentur.de/jobsuche/suche?id=19009-k61739.4985-S&angebotsart=1	2026-04-06	BA-API: Psychiater (national)	Psychiater*in (m/w/d) — Potsdam	Sanovetis GmbH	added
